ts,datetime,symbol,long_exchange,short_exchange,direction,mode,funding_hl,funding_aster,spread_bps,notional_usd,expected_funding_bps,expected_net_bps,expected_net_usd,estimated_cost_bps,basis_bps,liquidity_score,stability_score,risk_score,horizon_hours,decision,reason
1778878236,2026-05-15T20:50:36.262387+00:00,BTC,hyperliquid,,long,single,,,,25,-0.002126875,-7.982985,-0.0199574625,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878236,2026-05-15T20:50:36.262387+00:00,ETH,,hyperliquid,short,single,,,,25,0.015045375,-7.879637,-0.0196990925,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878236,2026-05-15T20:50:36.262387+00:00,SOL,hyperliquid,,long,single,,,,25,-0.001063875,-7.991489,-0.0199787225,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878236,2026-05-15T20:50:36.262387+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878292,2026-05-15T20:51:32.468746+00:00,BTC,hyperliquid,,long,single,,,,25,-0.002250625,-7.981995,-0.0199549875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878292,2026-05-15T20:51:32.468746+00:00,ETH,,hyperliquid,short,single,,,,25,0.01483275,-7.881338,-0.019703345,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878292,2026-05-15T20:51:32.468746+00:00,SOL,hyperliquid,,long,single,,,,25,-0.0008045,-7.993564,-0.01998391,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878292,2026-05-15T20:51:32.468746+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878297,2026-05-15T20:51:36.989515+00:00,BTC,hyperliquid,,long,single,,,,25,-0.002264375,-7.981885,-0.0199547125,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878297,2026-05-15T20:51:36.989515+00:00,ETH,,hyperliquid,short,single,,,,25,0.01479975,-7.881602,-0.019704005,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878297,2026-05-15T20:51:36.989515+00:00,SOL,hyperliquid,,long,single,,,,25,-0.0008015,-7.993588,-0.01998397,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878297,2026-05-15T20:51:36.989515+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878353,2026-05-15T20:52:33.156734+00:00,BTC,hyperliquid,,long,single,,,,25,-0.0024665,-7.980268,-0.01995067,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878353,2026-05-15T20:52:33.156734+00:00,ETH,,hyperliquid,short,single,,,,25,0.014532125,-7.883743,-0.0197093575,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878353,2026-05-15T20:52:33.156734+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000832375,-7.993341,-0.0199833525,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878353,2026-05-15T20:52:33.156734+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878357,2026-05-15T20:52:37.485006+00:00,BTC,hyperliquid,,long,single,,,,25,-0.002485875,-7.980113,-0.0199502825,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878357,2026-05-15T20:52:37.485006+00:00,ETH,,hyperliquid,short,single,,,,25,0.014521375,-7.883829,-0.0197095725,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878357,2026-05-15T20:52:37.485006+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000829375,-7.993365,-0.0199834125,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878357,2026-05-15T20:52:37.485006+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878414,2026-05-15T20:53:33.886902+00:00,BTC,hyperliquid,,long,single,,,,25,-0.002663,-7.978696,-0.01994674,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878414,2026-05-15T20:53:33.886902+00:00,ETH,,hyperliquid,short,single,,,,25,0.014321875,-7.885425,-0.0197135625,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878414,2026-05-15T20:53:33.886902+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000706875,-7.994345,-0.0199858625,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878414,2026-05-15T20:53:33.886902+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878418,2026-05-15T20:53:38.186043+00:00,BTC,hyperliquid,,long,single,,,,25,-0.002684875,-7.978521,-0.0199463025,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878418,2026-05-15T20:53:38.186043+00:00,ETH,,hyperliquid,short,single,,,,25,0.014311625,-7.885507,-0.0197137675,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878418,2026-05-15T20:53:38.186043+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000701375,-7.994389,-0.0199859725,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878418,2026-05-15T20:53:38.186043+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878475,2026-05-15T20:54:34.583739+00:00,BTC,hyperliquid,,long,single,,,,25,-0.00284925,-7.977206,-0.019943015,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878475,2026-05-15T20:54:34.583739+00:00,ETH,,hyperliquid,short,single,,,,25,0.014219125,-7.886247,-0.0197156175,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878475,2026-05-15T20:54:34.583739+00:00,SOL,hyperliquid,,long,single,,,,25,-0.0006825,-7.99454,-0.01998635,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878475,2026-05-15T20:54:34.583739+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878478,2026-05-15T20:54:38.455501+00:00,BTC,hyperliquid,,long,single,,,,25,-0.002873375,-7.977013,-0.0199425325,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878478,2026-05-15T20:54:38.455501+00:00,ETH,,hyperliquid,short,single,,,,25,0.014184625,-7.886523,-0.0197163075,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878478,2026-05-15T20:54:38.455501+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000685,-7.99452,-0.0199863,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878478,2026-05-15T20:54:38.455501+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878535,2026-05-15T20:55:35.094811+00:00,BTC,hyperliquid,,long,single,,,,25,-0.00310075,-7.975194,-0.019937985,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878535,2026-05-15T20:55:35.094811+00:00,ETH,,hyperliquid,short,single,,,,25,0.014003125,-7.887975,-0.0197199375,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878535,2026-05-15T20:55:35.094811+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000671,-7.994632,-0.01998658,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878535,2026-05-15T20:55:35.094811+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878539,2026-05-15T20:55:39.144054+00:00,BTC,hyperliquid,,long,single,,,,25,-0.00310075,-7.975194,-0.019937985,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878539,2026-05-15T20:55:39.144054+00:00,ETH,,hyperliquid,short,single,,,,25,0.014003125,-7.887975,-0.0197199375,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878539,2026-05-15T20:55:39.144054+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000671,-7.994632,-0.01998658,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878539,2026-05-15T20:55:39.144054+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878595,2026-05-15T20:56:35.386747+00:00,BTC,hyperliquid,,long,single,,,,25,-0.00336075,-7.973114,-0.019932785,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878595,2026-05-15T20:56:35.386747+00:00,ETH,,hyperliquid,short,single,,,,25,0.013635625,-7.890915,-0.0197272875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878595,2026-05-15T20:56:35.386747+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000603375,-7.995173,-0.0199879325,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878595,2026-05-15T20:56:35.386747+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878600,2026-05-15T20:56:39.831529+00:00,BTC,hyperliquid,,long,single,,,,25,-0.00336075,-7.973114,-0.019932785,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878600,2026-05-15T20:56:39.831529+00:00,ETH,,hyperliquid,short,single,,,,25,0.013635625,-7.890915,-0.0197272875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878600,2026-05-15T20:56:39.831529+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000603375,-7.995173,-0.0199879325,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878600,2026-05-15T20:56:39.831529+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878656,2026-05-15T20:57:35.872282+00:00,BTC,hyperliquid,,long,single,,,,25,-0.003614625,-7.971083,-0.0199277075,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878656,2026-05-15T20:57:35.872282+00:00,ETH,,hyperliquid,short,single,,,,25,0.01335,-7.8932,-0.019733,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878656,2026-05-15T20:57:35.872282+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000594,-7.995248,-0.01998812,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878656,2026-05-15T20:57:35.872282+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878661,2026-05-15T20:57:40.541614+00:00,BTC,hyperliquid,,long,single,,,,25,-0.00364775,-7.970818,-0.019927045,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878661,2026-05-15T20:57:40.541614+00:00,ETH,,hyperliquid,short,single,,,,25,0.01330425,-7.893566,-0.019733915,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878661,2026-05-15T20:57:40.541614+00:00,SOL,hyperliquid,,long,single,,,,25,-0.00059375,-7.99525,-0.019988125,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878661,2026-05-15T20:57:40.541614+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878717,2026-05-15T20:58:36.597815+00:00,BTC,hyperliquid,,long,single,,,,25,-0.003952125,-7.968383,-0.0199209575,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878717,2026-05-15T20:58:36.597815+00:00,ETH,,hyperliquid,short,single,,,,25,0.012919875,-7.896641,-0.0197416025,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878717,2026-05-15T20:58:36.597815+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000573625,-7.995411,-0.0199885275,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878717,2026-05-15T20:58:36.597815+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878721,2026-05-15T20:58:41.050514+00:00,BTC,hyperliquid,,long,single,,,,25,-0.003987,-7.968104,-0.01992026,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878721,2026-05-15T20:58:41.050514+00:00,ETH,,hyperliquid,short,single,,,,25,0.0129015,-7.896788,-0.01974197,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878721,2026-05-15T20:58:41.050514+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000542,-7.995664,-0.01998916,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878721,2026-05-15T20:58:41.050514+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878777,2026-05-15T20:59:37.303107+00:00,BTC,hyperliquid,,long,single,,,,25,-0.004247375,-7.966021,-0.0199150525,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878777,2026-05-15T20:59:37.303107+00:00,ETH,,hyperliquid,short,single,,,,25,0.01259125,-7.89927,-0.019748175,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878777,2026-05-15T20:59:37.303107+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000474,-7.996208,-0.01999052,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878777,2026-05-15T20:59:37.303107+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878782,2026-05-15T20:59:41.539205+00:00,BTC,hyperliquid,,long,single,,,,25,-0.0042675,-7.96586,-0.01991465,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878782,2026-05-15T20:59:41.539205+00:00,ETH,,hyperliquid,short,single,,,,25,0.012574625,-7.899403,-0.0197485075,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878782,2026-05-15T20:59:41.539205+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000474125,-7.996207,-0.0199905175,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878782,2026-05-15T20:59:41.539205+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878838,2026-05-15T21:00:37.998198+00:00,BTC,hyperliquid,,long,single,,,,25,-0.018638875,-7.850889,-0.0196272225,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878838,2026-05-15T21:00:37.998198+00:00,ETH,,hyperliquid,short,single,,,,25,0.000531,-7.995752,-0.01998938,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878838,2026-05-15T21:00:37.998198+00:00,SOL,hyperliquid,,long,single,,,,25,-0.0021645,-7.982684,-0.01995671,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878838,2026-05-15T21:00:37.998198+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878842,2026-05-15T21:00:42.264954+00:00,BTC,hyperliquid,,long,single,,,,25,-0.018638875,-7.850889,-0.0196272225,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878842,2026-05-15T21:00:42.264954+00:00,ETH,,hyperliquid,short,single,,,,25,0.001020125,-7.991839,-0.0199795975,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878842,2026-05-15T21:00:42.264954+00:00,SOL,hyperliquid,,long,single,,,,25,-0.002189,-7.982488,-0.01995622,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878842,2026-05-15T21:00:42.264954+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878899,2026-05-15T21:01:38.700351+00:00,BTC,hyperliquid,,long,single,,,,25,-0.017591125,-7.859271,-0.0196481775,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878899,2026-05-15T21:01:38.700351+00:00,ETH,hyperliquid,,long,single,,,,25,-0.004349125,-7.965207,-0.0199130175,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878899,2026-05-15T21:01:38.700351+00:00,SOL,hyperliquid,,long,single,,,,25,-0.0001375,-7.9989,-0.01999725,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878899,2026-05-15T21:01:38.700351+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878903,2026-05-15T21:01:42.962158+00:00,BTC,hyperliquid,,long,single,,,,25,-0.017508875,-7.859929,-0.0196498225,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878903,2026-05-15T21:01:42.962158+00:00,ETH,hyperliquid,,long,single,,,,25,-0.005179125,-7.958567,-0.0198964175,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878903,2026-05-15T21:01:42.962158+00:00,SOL,,hyperliquid,short,single,,,,25,0.000672875,-7.994617,-0.0199865425,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878903,2026-05-15T21:01:42.962158+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878959,2026-05-15T21:02:39.412699+00:00,BTC,hyperliquid,,long,single,,,,25,-0.017278375,-7.861773,-0.0196544325,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878959,2026-05-15T21:02:39.412699+00:00,ETH,hyperliquid,,long,single,,,,25,-0.00644275,-7.948458,-0.019871145,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878959,2026-05-15T21:02:39.412699+00:00,SOL,hyperliquid,,long,single,,,,25,-0.00119825,-7.990414,-0.019976035,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878959,2026-05-15T21:02:39.412699+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878963,2026-05-15T21:02:43.476109+00:00,BTC,hyperliquid,,long,single,,,,25,-0.01731875,-7.86145,-0.019653625,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878963,2026-05-15T21:02:43.476109+00:00,ETH,hyperliquid,,long,single,,,,25,-0.006864375,-7.945085,-0.0198627125,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878963,2026-05-15T21:02:43.476109+00:00,SOL,hyperliquid,,long,single,,,,25,-0.001498125,-7.988015,-0.0199700375,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778878963,2026-05-15T21:02:43.476109+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778879020,2026-05-15T21:03:40.142108+00:00,BTC,hyperliquid,,long,single,,,,25,-0.0146805,-7.882556,-0.01970639,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778879020,2026-05-15T21:03:40.142108+00:00,ETH,hyperliquid,,long,single,,,,25,-0.007175875,-7.942593,-0.0198564825,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778879020,2026-05-15T21:03:40.142108+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000914375,-7.992685,-0.0199817125,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778879020,2026-05-15T21:03:40.142108+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778879024,2026-05-15T21:03:44.196124+00:00,BTC,hyperliquid,,long,single,,,,25,-0.0146805,-7.882556,-0.01970639,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778879024,2026-05-15T21:03:44.196124+00:00,ETH,hyperliquid,,long,single,,,,25,-0.007175875,-7.942593,-0.0198564825,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778879024,2026-05-15T21:03:44.196124+00:00,SOL,hyperliquid,,long,single,,,,25,-0.000914375,-7.992685,-0.0199817125,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778879024,2026-05-15T21:03:44.196124+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
