ts,datetime,exchange,symbol,funding_rate,funding_rate_bps,next_funding_time,mark_price,oracle_price,index_price,open_interest
1778877322,2026-05-15T20:35:22.021257+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877322,2026-05-15T20:35:22.021257+00:00,hyperliquid,SOL,-6.4625e-08,-0.00064625,,,,,
1778877322,2026-05-15T20:35:22.021257+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877326,2026-05-15T20:35:26.309426+00:00,hyperliquid,BTC,-1.233375e-07,-0.001233375,,,,,
1778877326,2026-05-15T20:35:26.309426+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877326,2026-05-15T20:35:26.309426+00:00,hyperliquid,SOL,-7.32375e-08,-0.000732375,,,,,
1778877326,2026-05-15T20:35:26.309426+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877383,2026-05-15T20:36:22.546798+00:00,hyperliquid,BTC,-1.0985e-07,-0.0010985,,,,,
1778877383,2026-05-15T20:36:22.546798+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877383,2026-05-15T20:36:22.546798+00:00,hyperliquid,SOL,-6.2175e-08,-0.00062175,,,,,
1778877383,2026-05-15T20:36:22.546798+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877387,2026-05-15T20:36:26.814862+00:00,hyperliquid,BTC,-1.097875e-07,-0.001097875,,,,,
1778877387,2026-05-15T20:36:26.814862+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877387,2026-05-15T20:36:26.814862+00:00,hyperliquid,SOL,-6.29875e-08,-0.000629875,,,,,
1778877387,2026-05-15T20:36:26.814862+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877443,2026-05-15T20:37:23.279270+00:00,hyperliquid,BTC,-9.865e-08,-0.0009865,,,,,
1778877443,2026-05-15T20:37:23.279270+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877443,2026-05-15T20:37:23.279270+00:00,hyperliquid,SOL,-5.76625e-08,-0.000576625,,,,,
1778877443,2026-05-15T20:37:23.279270+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877448,2026-05-15T20:37:27.524917+00:00,hyperliquid,BTC,-9.77375e-08,-0.000977375,,,,,
1778877448,2026-05-15T20:37:27.524917+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877448,2026-05-15T20:37:27.524917+00:00,hyperliquid,SOL,-6.07875e-08,-0.000607875,,,,,
1778877448,2026-05-15T20:37:27.524917+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877504,2026-05-15T20:38:23.972769+00:00,hyperliquid,BTC,-9.8725e-08,-0.00098725,,,,,
1778877504,2026-05-15T20:38:23.972769+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877504,2026-05-15T20:38:23.972769+00:00,hyperliquid,SOL,-9.01375e-08,-0.000901375,,,,,
1778877504,2026-05-15T20:38:23.972769+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877508,2026-05-15T20:38:28.049213+00:00,hyperliquid,BTC,-9.955e-08,-0.0009955,,,,,
1778877508,2026-05-15T20:38:28.049213+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877508,2026-05-15T20:38:28.049213+00:00,hyperliquid,SOL,-9.50125e-08,-0.000950125,,,,,
1778877508,2026-05-15T20:38:28.049213+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877565,2026-05-15T20:39:24.712747+00:00,hyperliquid,BTC,-1.288125e-07,-0.001288125,,,,,
1778877565,2026-05-15T20:39:24.712747+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877565,2026-05-15T20:39:24.712747+00:00,hyperliquid,SOL,-9.9225e-08,-0.00099225,,,,,
1778877565,2026-05-15T20:39:24.712747+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877568,2026-05-15T20:39:28.334600+00:00,hyperliquid,BTC,-1.274625e-07,-0.001274625,,,,,
1778877568,2026-05-15T20:39:28.334600+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877568,2026-05-15T20:39:28.334600+00:00,hyperliquid,SOL,-1.039625e-07,-0.001039625,,,,,
1778877568,2026-05-15T20:39:28.334600+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877625,2026-05-15T20:40:25.011862+00:00,hyperliquid,BTC,-1.17475e-07,-0.00117475,,,,,
1778877625,2026-05-15T20:40:25.011862+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877625,2026-05-15T20:40:25.011862+00:00,hyperliquid,SOL,-1.175125e-07,-0.001175125,,,,,
1778877625,2026-05-15T20:40:25.011862+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877629,2026-05-15T20:40:28.836025+00:00,hyperliquid,BTC,-1.17475e-07,-0.00117475,,,,,
1778877629,2026-05-15T20:40:28.836025+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877629,2026-05-15T20:40:28.836025+00:00,hyperliquid,SOL,-1.175125e-07,-0.001175125,,,,,
1778877629,2026-05-15T20:40:28.836025+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877686,2026-05-15T20:41:25.713981+00:00,hyperliquid,BTC,-1.107375e-07,-0.001107375,,,,,
1778877686,2026-05-15T20:41:25.713981+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877686,2026-05-15T20:41:25.713981+00:00,hyperliquid,SOL,-1.1635e-07,-0.0011635,,,,,
1778877686,2026-05-15T20:41:25.713981+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877690,2026-05-15T20:41:29.592328+00:00,hyperliquid,BTC,-1.107375e-07,-0.001107375,,,,,
1778877690,2026-05-15T20:41:29.592328+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877690,2026-05-15T20:41:29.592328+00:00,hyperliquid,SOL,-1.1635e-07,-0.0011635,,,,,
1778877690,2026-05-15T20:41:29.592328+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877746,2026-05-15T20:42:26.447901+00:00,hyperliquid,BTC,-8.34375e-08,-0.000834375,,,,,
1778877746,2026-05-15T20:42:26.447901+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877746,2026-05-15T20:42:26.447901+00:00,hyperliquid,SOL,-1.134125e-07,-0.001134125,,,,,
1778877746,2026-05-15T20:42:26.447901+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877750,2026-05-15T20:42:30.354756+00:00,hyperliquid,BTC,-8.15125e-08,-0.000815125,,,,,
1778877750,2026-05-15T20:42:30.354756+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877750,2026-05-15T20:42:30.354756+00:00,hyperliquid,SOL,-1.1435e-07,-0.0011435,,,,,
1778877750,2026-05-15T20:42:30.354756+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877807,2026-05-15T20:43:26.966353+00:00,hyperliquid,BTC,-7.14e-08,-0.000714,,,,,
1778877807,2026-05-15T20:43:26.966353+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877807,2026-05-15T20:43:26.966353+00:00,hyperliquid,SOL,-1.26125e-07,-0.00126125,,,,,
1778877807,2026-05-15T20:43:26.966353+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877811,2026-05-15T20:43:31.117943+00:00,hyperliquid,BTC,-6.955e-08,-0.0006955,,,,,
1778877811,2026-05-15T20:43:31.117943+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877811,2026-05-15T20:43:31.117943+00:00,hyperliquid,SOL,-1.250125e-07,-0.001250125,,,,,
1778877811,2026-05-15T20:43:31.117943+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877867,2026-05-15T20:44:27.446447+00:00,hyperliquid,BTC,-6.7175e-08,-0.00067175,,,,,
1778877867,2026-05-15T20:44:27.446447+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877867,2026-05-15T20:44:27.446447+00:00,hyperliquid,SOL,-1.098375e-07,-0.001098375,,,,,
1778877867,2026-05-15T20:44:27.446447+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877872,2026-05-15T20:44:31.860450+00:00,hyperliquid,BTC,-6.4375e-08,-0.00064375,,,,,
1778877872,2026-05-15T20:44:31.860450+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877872,2026-05-15T20:44:31.860450+00:00,hyperliquid,SOL,-1.087875e-07,-0.001087875,,,,,
1778877872,2026-05-15T20:44:31.860450+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877928,2026-05-15T20:45:27.950717+00:00,hyperliquid,BTC,-9.405e-08,-0.0009405,,,,,
1778877928,2026-05-15T20:45:27.950717+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877928,2026-05-15T20:45:27.950717+00:00,hyperliquid,SOL,-1.1735e-07,-0.0011735,,,,,
1778877928,2026-05-15T20:45:27.950717+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877933,2026-05-15T20:45:32.577757+00:00,hyperliquid,BTC,-9.69375e-08,-0.000969375,,,,,
1778877933,2026-05-15T20:45:32.577757+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877933,2026-05-15T20:45:32.577757+00:00,hyperliquid,SOL,-1.19775e-07,-0.00119775,,,,,
1778877933,2026-05-15T20:45:32.577757+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877989,2026-05-15T20:46:28.801000+00:00,hyperliquid,BTC,-1.29425e-07,-0.00129425,,,,,
1778877989,2026-05-15T20:46:28.801000+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877989,2026-05-15T20:46:28.801000+00:00,hyperliquid,SOL,-1.389375e-07,-0.001389375,,,,,
1778877989,2026-05-15T20:46:28.801000+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778877993,2026-05-15T20:46:33.066949+00:00,hyperliquid,BTC,-1.303125e-07,-0.001303125,,,,,
1778877993,2026-05-15T20:46:33.066949+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778877993,2026-05-15T20:46:33.066949+00:00,hyperliquid,SOL,-1.38525e-07,-0.00138525,,,,,
1778877993,2026-05-15T20:46:33.066949+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878050,2026-05-15T20:47:29.530391+00:00,hyperliquid,BTC,-1.55725e-07,-0.00155725,,,,,
1778878050,2026-05-15T20:47:29.530391+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778878050,2026-05-15T20:47:29.530391+00:00,hyperliquid,SOL,-1.277625e-07,-0.001277625,,,,,
1778878050,2026-05-15T20:47:29.530391+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878054,2026-05-15T20:47:33.794562+00:00,hyperliquid,BTC,-1.535375e-07,-0.001535375,,,,,
1778878054,2026-05-15T20:47:33.794562+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778878054,2026-05-15T20:47:33.794562+00:00,hyperliquid,SOL,-1.181625e-07,-0.001181625,,,,,
1778878054,2026-05-15T20:47:33.794562+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878110,2026-05-15T20:48:30.277106+00:00,hyperliquid,BTC,-1.664375e-07,-0.001664375,,,,,
1778878110,2026-05-15T20:48:30.277106+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778878110,2026-05-15T20:48:30.277106+00:00,hyperliquid,SOL,-1.1805e-07,-0.0011805,,,,,
1778878110,2026-05-15T20:48:30.277106+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878115,2026-05-15T20:48:34.789070+00:00,hyperliquid,BTC,-1.664375e-07,-0.001664375,,,,,
1778878115,2026-05-15T20:48:34.789070+00:00,hyperliquid,ETH,1.5625e-06,0.015625,,,,,
1778878115,2026-05-15T20:48:34.789070+00:00,hyperliquid,SOL,-1.1805e-07,-0.0011805,,,,,
1778878115,2026-05-15T20:48:34.789070+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878171,2026-05-15T20:49:30.978358+00:00,hyperliquid,BTC,-1.98625e-07,-0.00198625,,,,,
1778878171,2026-05-15T20:49:30.978358+00:00,hyperliquid,ETH,1.5557375e-06,0.015557375,,,,,
1778878171,2026-05-15T20:49:30.978358+00:00,hyperliquid,SOL,-1.1995e-07,-0.0011995,,,,,
1778878171,2026-05-15T20:49:30.978358+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878176,2026-05-15T20:49:35.524300+00:00,hyperliquid,BTC,-1.994375e-07,-0.001994375,,,,,
1778878176,2026-05-15T20:49:35.524300+00:00,hyperliquid,ETH,1.5532375e-06,0.015532375,,,,,
1778878176,2026-05-15T20:49:35.524300+00:00,hyperliquid,SOL,-1.219375e-07,-0.001219375,,,,,
1778878176,2026-05-15T20:49:35.524300+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878232,2026-05-15T20:50:31.703174+00:00,hyperliquid,BTC,-2.099625e-07,-0.002099625,,,,,
1778878232,2026-05-15T20:50:31.703174+00:00,hyperliquid,ETH,1.51155e-06,0.0151155,,,,,
1778878232,2026-05-15T20:50:31.703174+00:00,hyperliquid,SOL,-1.058625e-07,-0.001058625,,,,,
1778878232,2026-05-15T20:50:31.703174+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878236,2026-05-15T20:50:36.261387+00:00,hyperliquid,BTC,-2.126875e-07,-0.002126875,,,,,
1778878236,2026-05-15T20:50:36.261387+00:00,hyperliquid,ETH,1.5045375e-06,0.015045375,,,,,
1778878236,2026-05-15T20:50:36.261387+00:00,hyperliquid,SOL,-1.063875e-07,-0.001063875,,,,,
1778878236,2026-05-15T20:50:36.261387+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878292,2026-05-15T20:51:32.467746+00:00,hyperliquid,BTC,-2.250625e-07,-0.002250625,,,,,
1778878292,2026-05-15T20:51:32.467746+00:00,hyperliquid,ETH,1.483275e-06,0.01483275,,,,,
1778878292,2026-05-15T20:51:32.467746+00:00,hyperliquid,SOL,-8.045e-08,-0.0008045,,,,,
1778878292,2026-05-15T20:51:32.467746+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878297,2026-05-15T20:51:36.989515+00:00,hyperliquid,BTC,-2.264375e-07,-0.002264375,,,,,
1778878297,2026-05-15T20:51:36.989515+00:00,hyperliquid,ETH,1.479975e-06,0.01479975,,,,,
1778878297,2026-05-15T20:51:36.989515+00:00,hyperliquid,SOL,-8.015e-08,-0.0008015,,,,,
1778878297,2026-05-15T20:51:36.989515+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878353,2026-05-15T20:52:33.156734+00:00,hyperliquid,BTC,-2.4665e-07,-0.0024665,,,,,
1778878353,2026-05-15T20:52:33.156734+00:00,hyperliquid,ETH,1.4532125e-06,0.014532125,,,,,
1778878353,2026-05-15T20:52:33.156734+00:00,hyperliquid,SOL,-8.32375e-08,-0.000832375,,,,,
1778878353,2026-05-15T20:52:33.156734+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878357,2026-05-15T20:52:37.484013+00:00,hyperliquid,BTC,-2.485875e-07,-0.002485875,,,,,
1778878357,2026-05-15T20:52:37.484013+00:00,hyperliquid,ETH,1.4521375e-06,0.014521375,,,,,
1778878357,2026-05-15T20:52:37.484013+00:00,hyperliquid,SOL,-8.29375e-08,-0.000829375,,,,,
1778878357,2026-05-15T20:52:37.484013+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878414,2026-05-15T20:53:33.886902+00:00,hyperliquid,BTC,-2.663e-07,-0.002663,,,,,
1778878414,2026-05-15T20:53:33.886902+00:00,hyperliquid,ETH,1.4321875e-06,0.014321875,,,,,
1778878414,2026-05-15T20:53:33.886902+00:00,hyperliquid,SOL,-7.06875e-08,-0.000706875,,,,,
1778878414,2026-05-15T20:53:33.886902+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878418,2026-05-15T20:53:38.184041+00:00,hyperliquid,BTC,-2.684875e-07,-0.002684875,,,,,
1778878418,2026-05-15T20:53:38.184041+00:00,hyperliquid,ETH,1.4311625e-06,0.014311625,,,,,
1778878418,2026-05-15T20:53:38.184041+00:00,hyperliquid,SOL,-7.01375e-08,-0.000701375,,,,,
1778878418,2026-05-15T20:53:38.184041+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878475,2026-05-15T20:54:34.582712+00:00,hyperliquid,BTC,-2.84925e-07,-0.00284925,,,,,
1778878475,2026-05-15T20:54:34.582712+00:00,hyperliquid,ETH,1.4219125e-06,0.014219125,,,,,
1778878475,2026-05-15T20:54:34.582712+00:00,hyperliquid,SOL,-6.825e-08,-0.0006825,,,,,
1778878475,2026-05-15T20:54:34.582712+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878478,2026-05-15T20:54:38.454512+00:00,hyperliquid,BTC,-2.873375e-07,-0.002873375,,,,,
1778878478,2026-05-15T20:54:38.454512+00:00,hyperliquid,ETH,1.4184625e-06,0.014184625,,,,,
1778878478,2026-05-15T20:54:38.454512+00:00,hyperliquid,SOL,-6.85e-08,-0.000685,,,,,
1778878478,2026-05-15T20:54:38.454512+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878535,2026-05-15T20:55:35.093812+00:00,hyperliquid,BTC,-3.10075e-07,-0.00310075,,,,,
1778878535,2026-05-15T20:55:35.093812+00:00,hyperliquid,ETH,1.4003125e-06,0.014003125,,,,,
1778878535,2026-05-15T20:55:35.093812+00:00,hyperliquid,SOL,-6.71e-08,-0.000671,,,,,
1778878535,2026-05-15T20:55:35.093812+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878539,2026-05-15T20:55:39.143067+00:00,hyperliquid,BTC,-3.10075e-07,-0.00310075,,,,,
1778878539,2026-05-15T20:55:39.143067+00:00,hyperliquid,ETH,1.4003125e-06,0.014003125,,,,,
1778878539,2026-05-15T20:55:39.143067+00:00,hyperliquid,SOL,-6.71e-08,-0.000671,,,,,
1778878539,2026-05-15T20:55:39.143067+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878595,2026-05-15T20:56:35.385756+00:00,hyperliquid,BTC,-3.36075e-07,-0.00336075,,,,,
1778878595,2026-05-15T20:56:35.385756+00:00,hyperliquid,ETH,1.3635625e-06,0.013635625,,,,,
1778878595,2026-05-15T20:56:35.385756+00:00,hyperliquid,SOL,-6.03375e-08,-0.000603375,,,,,
1778878595,2026-05-15T20:56:35.385756+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878600,2026-05-15T20:56:39.831529+00:00,hyperliquid,BTC,-3.36075e-07,-0.00336075,,,,,
1778878600,2026-05-15T20:56:39.831529+00:00,hyperliquid,ETH,1.3635625e-06,0.013635625,,,,,
1778878600,2026-05-15T20:56:39.831529+00:00,hyperliquid,SOL,-6.03375e-08,-0.000603375,,,,,
1778878600,2026-05-15T20:56:39.831529+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878656,2026-05-15T20:57:35.870205+00:00,hyperliquid,BTC,-3.614625e-07,-0.003614625,,,,,
1778878656,2026-05-15T20:57:35.870205+00:00,hyperliquid,ETH,1.335e-06,0.01335,,,,,
1778878656,2026-05-15T20:57:35.870205+00:00,hyperliquid,SOL,-5.94e-08,-0.000594,,,,,
1778878656,2026-05-15T20:57:35.870205+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878661,2026-05-15T20:57:40.540614+00:00,hyperliquid,BTC,-3.64775e-07,-0.00364775,,,,,
1778878661,2026-05-15T20:57:40.540614+00:00,hyperliquid,ETH,1.330425e-06,0.01330425,,,,,
1778878661,2026-05-15T20:57:40.540614+00:00,hyperliquid,SOL,-5.9375e-08,-0.00059375,,,,,
1778878661,2026-05-15T20:57:40.540614+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878717,2026-05-15T20:58:36.596812+00:00,hyperliquid,BTC,-3.952125e-07,-0.003952125,,,,,
1778878717,2026-05-15T20:58:36.596812+00:00,hyperliquid,ETH,1.2919875e-06,0.012919875,,,,,
1778878717,2026-05-15T20:58:36.596812+00:00,hyperliquid,SOL,-5.73625e-08,-0.000573625,,,,,
1778878717,2026-05-15T20:58:36.596812+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878721,2026-05-15T20:58:41.049514+00:00,hyperliquid,BTC,-3.987e-07,-0.003987,,,,,
1778878721,2026-05-15T20:58:41.049514+00:00,hyperliquid,ETH,1.29015e-06,0.0129015,,,,,
1778878721,2026-05-15T20:58:41.049514+00:00,hyperliquid,SOL,-5.42e-08,-0.000542,,,,,
1778878721,2026-05-15T20:58:41.049514+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878777,2026-05-15T20:59:37.301145+00:00,hyperliquid,BTC,-4.247375e-07,-0.004247375,,,,,
1778878777,2026-05-15T20:59:37.301145+00:00,hyperliquid,ETH,1.259125e-06,0.01259125,,,,,
1778878777,2026-05-15T20:59:37.301145+00:00,hyperliquid,SOL,-4.74e-08,-0.000474,,,,,
1778878777,2026-05-15T20:59:37.301145+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878782,2026-05-15T20:59:41.538195+00:00,hyperliquid,BTC,-4.2675e-07,-0.0042675,,,,,
1778878782,2026-05-15T20:59:41.538195+00:00,hyperliquid,ETH,1.2574625e-06,0.012574625,,,,,
1778878782,2026-05-15T20:59:41.538195+00:00,hyperliquid,SOL,-4.74125e-08,-0.000474125,,,,,
1778878782,2026-05-15T20:59:41.538195+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878838,2026-05-15T21:00:37.997198+00:00,hyperliquid,BTC,-1.8638875e-06,-0.018638875,,,,,
1778878838,2026-05-15T21:00:37.997198+00:00,hyperliquid,ETH,5.31e-08,0.000531,,,,,
1778878838,2026-05-15T21:00:37.997198+00:00,hyperliquid,SOL,-2.1645e-07,-0.0021645,,,,,
1778878838,2026-05-15T21:00:37.997198+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878842,2026-05-15T21:00:42.263959+00:00,hyperliquid,BTC,-1.8638875e-06,-0.018638875,,,,,
1778878842,2026-05-15T21:00:42.263959+00:00,hyperliquid,ETH,1.020125e-07,0.001020125,,,,,
1778878842,2026-05-15T21:00:42.263959+00:00,hyperliquid,SOL,-2.189e-07,-0.002189,,,,,
1778878842,2026-05-15T21:00:42.263959+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878899,2026-05-15T21:01:38.698356+00:00,hyperliquid,BTC,-1.7591125e-06,-0.017591125,,,,,
1778878899,2026-05-15T21:01:38.698356+00:00,hyperliquid,ETH,-4.349125e-07,-0.004349125,,,,,
1778878899,2026-05-15T21:01:38.698356+00:00,hyperliquid,SOL,-1.375e-08,-0.0001375,,,,,
1778878899,2026-05-15T21:01:38.698356+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878903,2026-05-15T21:01:42.961159+00:00,hyperliquid,BTC,-1.7508875e-06,-0.017508875,,,,,
1778878903,2026-05-15T21:01:42.961159+00:00,hyperliquid,ETH,-5.179125e-07,-0.005179125,,,,,
1778878903,2026-05-15T21:01:42.961159+00:00,hyperliquid,SOL,6.72875e-08,0.000672875,,,,,
1778878903,2026-05-15T21:01:42.961159+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878959,2026-05-15T21:02:39.412699+00:00,hyperliquid,BTC,-1.7278375e-06,-0.017278375,,,,,
1778878959,2026-05-15T21:02:39.412699+00:00,hyperliquid,ETH,-6.44275e-07,-0.00644275,,,,,
1778878959,2026-05-15T21:02:39.412699+00:00,hyperliquid,SOL,-1.19825e-07,-0.00119825,,,,,
1778878959,2026-05-15T21:02:39.412699+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778878963,2026-05-15T21:02:43.475113+00:00,hyperliquid,BTC,-1.731875e-06,-0.01731875,,,,,
1778878963,2026-05-15T21:02:43.475113+00:00,hyperliquid,ETH,-6.864375e-07,-0.006864375,,,,,
1778878963,2026-05-15T21:02:43.475113+00:00,hyperliquid,SOL,-1.498125e-07,-0.001498125,,,,,
1778878963,2026-05-15T21:02:43.475113+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778879020,2026-05-15T21:03:40.142108+00:00,hyperliquid,BTC,-1.46805e-06,-0.0146805,,,,,
1778879020,2026-05-15T21:03:40.142108+00:00,hyperliquid,ETH,-7.175875e-07,-0.007175875,,,,,
1778879020,2026-05-15T21:03:40.142108+00:00,hyperliquid,SOL,-9.14375e-08,-0.000914375,,,,,
1778879020,2026-05-15T21:03:40.142108+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778879024,2026-05-15T21:03:44.196124+00:00,hyperliquid,BTC,-1.46805e-06,-0.0146805,,,,,
1778879024,2026-05-15T21:03:44.196124+00:00,hyperliquid,ETH,-7.175875e-07,-0.007175875,,,,,
1778879024,2026-05-15T21:03:44.196124+00:00,hyperliquid,SOL,-9.14375e-08,-0.000914375,,,,,
1778879024,2026-05-15T21:03:44.196124+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778879081,2026-05-15T21:04:41.040733+00:00,hyperliquid,BTC,-1.4171625e-06,-0.014171625,,,,,
1778879081,2026-05-15T21:04:41.040733+00:00,hyperliquid,ETH,-7.01825e-07,-0.00701825,,,,,
1778879081,2026-05-15T21:04:41.040733+00:00,hyperliquid,SOL,-1.456875e-07,-0.001456875,,,,,
1778879081,2026-05-15T21:04:41.040733+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778879085,2026-05-15T21:04:44.926803+00:00,hyperliquid,BTC,-1.4349875e-06,-0.014349875,,,,,
1778879085,2026-05-15T21:04:44.926803+00:00,hyperliquid,ETH,-7.005125e-07,-0.007005125,,,,,
1778879085,2026-05-15T21:04:44.926803+00:00,hyperliquid,SOL,-1.411875e-07,-0.001411875,,,,,
1778879085,2026-05-15T21:04:44.926803+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778879142,2026-05-15T21:05:41.779347+00:00,hyperliquid,BTC,-1.3317e-06,-0.013317,,,,,
1778879142,2026-05-15T21:05:41.779347+00:00,hyperliquid,ETH,-4.646625e-07,-0.004646625,,,,,
1778879142,2026-05-15T21:05:41.779347+00:00,hyperliquid,SOL,-3.11e-08,-0.000311,,,,,
1778879142,2026-05-15T21:05:41.779347+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778879146,2026-05-15T21:05:45.632968+00:00,hyperliquid,BTC,-1.33085e-06,-0.0133085,,,,,
1778879146,2026-05-15T21:05:45.632968+00:00,hyperliquid,ETH,-4.569625e-07,-0.004569625,,,,,
1778879146,2026-05-15T21:05:45.632968+00:00,hyperliquid,SOL,-3.15125e-08,-0.000315125,,,,,
1778879146,2026-05-15T21:05:45.632968+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778879202,2026-05-15T21:06:42.275162+00:00,hyperliquid,BTC,-1.3229875e-06,-0.013229875,,,,,
1778879202,2026-05-15T21:06:42.275162+00:00,hyperliquid,ETH,-3.68225e-07,-0.00368225,,,,,
